qid,docid,docno,rank,score,query
182539,4096478,4096478,56,0.00160494,example of monotonic function
182539,6135907,6135907,57,0.00153247,example of monotonic function
182539,3760964,3760964,58,0.00149805,example of monotonic function
182539,8757180,8757180,59,0.0013456,example of monotonic function
182539,2165968,2165968,60,0.000642949,example of monotonic function
182539,6816577,6816577,61,0.000460904,example of monotonic function
182539,7303730,7303730,62,0.0004085,example of monotonic function
182539,738025,738025,63,0.0003272,example of monotonic function
182539,1307234,1307234,64,0.00032159,example of monotonic function
182539,3198392,3198392,65,0.000282183,example of monotonic function
182539,2053701,2053701,66,0.000234827,example of monotonic function
182539,8515182,8515182,67,0.000142682,example of monotonic function
182539,7579346,7579346,68,0.000104477,example of monotonic function
182539,171653,171653,69,9.99892e-05,example of monotonic function
182539,2840559,2840559,70,9.6513e-05,example of monotonic function
182539,3779895,3779895,71,8.12621e-05,example of monotonic function
182539,8147663,8147663,72,5.04123e-05,example of monotonic function
182539,7579349,7579349,73,4.93502e-05,example of monotonic function
182539,2751871,2751871,74,4.4361e-05,example of monotonic function
182539,2092202,2092202,75,4.08874e-05,example of monotonic function
182539,7148714,7148714,76,3.75512e-05,example of monotonic function
182539,1638694,1638694,77,3.69526e-05,example of monotonic function
182539,2623668,2623668,78,2.48339e-05,example of monotonic function
182539,7579348,7579348,79,2.3223e-05,example of monotonic function
182539,1654895,1654895,80,2.22771e-05,example of monotonic function
182539,2671959,2671959,81,1.84103e-05,example of monotonic function
182539,6957819,6957819,82,1.81142e-05,example of monotonic function
182539,8598792,8598792,83,1.31179e-05,example of monotonic function
182539,2839827,2839827,84,1.05039e-05,example of monotonic function
182539,7154102,7154102,85,1.02189e-05,example of monotonic function
182539,941371,941371,86,9.28764e-06,example of monotonic function
182539,4488475,4488475,87,8.60668e-06,example of monotonic function
182539,1638688,1638688,88,8.33055e-06,example of monotonic function
182539,7637811,7637811,89,7.50428e-06,example of monotonic function
182539,7088372,7088372,90,7.09343e-06,example of monotonic function
182539,7919974,7919974,91,6.9149e-06,example of monotonic function
182539,7617321,7617321,92,3.78079e-06,example of monotonic function
182539,8757177,8757177,93,3.23032e-06,example of monotonic function
182539,5618254,5618254,94,2.78293e-06,example of monotonic function
182539,7206189,7206189,95,2.25769e-06,example of monotonic function
182539,6981225,6981225,96,1.7798e-06,example of monotonic function
182539,5793580,5793580,97,1.50844e-06,example of monotonic function
182539,6201542,6201542,98,1.1342e-06,example of monotonic function
182539,6201541,6201541,99,1.11768e-06,example of monotonic function
182539,4487755,4487755,100,1.11328e-06,example of monotonic function
183378,7449744,7449744,1,0.990711,exons definition biology
183378,7449752,7449752,2,0.987131,exons definition biology
183378,1289497,1289497,3,0.985986,exons definition biology
183378,5534707,5534707,4,0.984416,exons definition biology
183378,8570257,8570257,5,0.982649,exons definition biology
183378,8570258,8570258,6,0.978352,exons definition biology
183378,1289489,1289489,7,0.97556,exons definition biology
183378,4803848,4803848,8,0.971827,exons definition biology
183378,4493915,4493915,9,0.961793,exons definition biology
183378,1289495,1289495,10,0.960604,exons definition biology
183378,4803847,4803847,11,0.948799,exons definition biology
183378,8794308,8794308,12,0.934683,exons definition biology
183378,1289496,1289496,13,0.765128,exons definition biology
183378,4493920,4493920,14,0.597786,exons definition biology
183378,4727417,4727417,15,0.485591,exons definition biology
183378,7449751,7449751,16,0.483184,exons definition biology
183378,7449750,7449750,17,0.465183,exons definition biology
183378,327908,327908,18,0.359126,exons definition biology
183378,4493916,4493916,19,0.349615,exons definition biology
183378,8794303,8794303,20,0.344561,exons definition biology
183378,3389579,3389579,21,0.322026,exons definition biology
183378,8577215,8577215,22,0.31103,exons definition biology
183378,8767240,8767240,23,0.167533,exons definition biology
183378,4493913,4493913,24,0.154486,exons definition biology
183378,8794304,8794304,25,0.123997,exons definition biology
183378,8570260,8570260,26,0.116021,exons definition biology
183378,8570261,8570261,27,0.0391877,exons definition biology
183378,6247405,6247405,28,0.0220087,exons definition biology
183378,7677975,7677975,29,0.0127148,exons definition biology
183378,2234245,2234245,30,0.00861396,exons definition biology
183378,8794302,8794302,31,0.00734616,exons definition biology
183378,5534711,5534711,32,0.00414648,exons definition biology
183378,5534703,5534703,33,0.00408956,exons definition biology
183378,3389582,3389582,34,0.0024183,exons definition biology
183378,4493919,4493919,35,0.000656906,exons definition biology
183378,8121377,8121377,36,0.000622935,exons definition biology
183378,2533256,2533256,37,0.00027318,exons definition biology
183378,3389580,3389580,38,0.000239296,exons definition biology
183378,8121380,8121380,39,0.000192205,exons definition biology
183378,2533260,2533260,40,0.000189462,exons definition biology
183378,4727412,4727412,41,0.000147717,exons definition biology
183378,3093215,3093215,42,0.00013124,exons definition biology
183378,7703397,7703397,43,0.000127529,exons definition biology
183378,6548233,6548233,44,0.000117931,exons definition biology
183378,6548235,6548235,45,6.70843e-05,exons definition biology
183378,4862063,4862063,46,6.45482e-05,exons definition biology
183378,4493921,4493921,47,5.66927e-05,exons definition biology
183378,3389585,3389585,48,5.53596e-05,exons definition biology
183378,4727418,4727418,49,5.06842e-05,exons definition biology
183378,8570256,8570256,50,4.89861e-05,exons definition biology
183378,952906,952906,51,4.85552e-05,exons definition biology
183378,4856305,4856305,52,4.15785e-05,exons definition biology
183378,2095179,2095179,53,3.7244e-05,exons definition biology
183378,2089154,2089154,54,3.46637e-05,exons definition biology
183378,4803850,4803850,55,3.01282e-05,exons definition biology
183378,229739,229739,56,2.98758e-05,exons definition biology
183378,8507877,8507877,57,2.73052e-05,exons definition biology
183378,5391353,5391353,58,2.5025e-05,exons definition biology
183378,711450,711450,59,2.39635e-05,exons definition biology
183378,1603314,1603314,60,1.80389e-05,exons definition biology
183378,4835769,4835769,61,1.78793e-05,exons definition biology
183378,3662782,3662782,62,1.34451e-05,exons definition biology
183378,665785,665785,63,1.29534e-05,exons definition biology
183378,1029810,1029810,64,1.25588e-05,exons definition biology
183378,5534708,5534708,65,1.25336e-05,exons definition biology
183378,2493332,2493332,66,1.23572e-05,exons definition biology
183378,4803853,4803853,67,1.03801e-05,exons definition biology
183378,4803856,4803856,68,9.84218e-06,exons definition biology
183378,3605404,3605404,69,8.66373e-06,exons definition biology
183378,5728400,5728400,70,8.61089e-06,exons definition biology
183378,5105265,5105265,71,8.17187e-06,exons definition biology
183378,4810802,4810802,72,7.88462e-06,exons definition biology
183378,324178,324178,73,7.05889e-06,exons definition biology
183378,324175,324175,74,7.04345e-06,exons definition biology
183378,7952865,7952865,75,6.9099e-06,exons definition biology
183378,5286899,5286899,76,6.88593e-06,exons definition biology
183378,145653,145653,77,6.35723e-06,exons definition biology
183378,5331361,5331361,78,6.11948e-06,exons definition biology
183378,1261035,1261035,79,6.00269e-06,exons definition biology
183378,5745912,5745912,80,5.64753e-06,exons definition biology
183378,4824883,4824883,81,5.48035e-06,exons definition biology
183378,2796241,2796241,82,5.42026e-06,exons definition biology
183378,324177,324177,83,4.6688e-06,exons definition biology
183378,8779628,8779628,84,4.32881e-06,exons definition biology
183378,3976867,3976867,85,4.02409e-06,exons definition biology
183378,424997,424997,86,3.87513e-06,exons definition biology
183378,7132812,7132812,87,3.67727e-06,exons definition biology
183378,7933564,7933564,88,3.60106e-06,exons definition biology
183378,6960777,6960777,89,3.58777e-06,exons definition biology
183378,7878227,7878227,90,3.56842e-06,exons definition biology
183378,2095187,2095187,91,3.50913e-06,exons definition biology
183378,6569755,6569755,92,3.164e-06,exons definition biology
183378,4371183,4371183,93,3.15018e-06,exons definition biology
183378,6880045,6880045,94,2.75909e-06,exons definition biology
183378,2639939,2639939,95,2.71612e-06,exons definition biology
183378,8643931,8643931,96,2.57308e-06,exons definition biology
183378,8001295,8001295,97,2.36625e-06,exons definition biology
183378,8079968,8079968,98,1.40421e-06,exons definition biology
183378,8079970,8079970,99,1.23557e-06,exons definition biology
183378,2805325,2805325,100,1.18399e-06,exons definition biology
207786,8273754,8273754,1,0.986019,how are some sharks warm blooded
207786,7941579,7941579,2,0.983692,how are some sharks warm blooded
207786,8273758,8273758,3,0.977533,how are some sharks warm blooded
207786,8273763,8273763,4,0.974988,how are some sharks warm blooded
207786,8273755,8273755,5,0.96619,how are some sharks warm blooded
207786,8273759,8273759,6,0.958996,how are some sharks warm blooded
207786,2763917,2763917,7,0.950047,how are some sharks warm blooded
207786,8273761,8273761,8,0.924814,how are some sharks warm blooded
207786,8185064,8185064,9,0.904771,how are some sharks warm blooded
207786,7639366,7639366,10,0.896878,how are some sharks warm blooded
207786,8273756,8273756,11,0.889663,how are some sharks warm blooded
207786,7510472,7510472,12,0.876044,how are some sharks warm blooded
207786,8273757,8273757,13,0.872882,how are some sharks warm blooded
207786,8273760,8273760,14,0.55723,how are some sharks warm blooded
207786,5586535,5586535,15,0.484958,how are some sharks warm blooded
207786,5175113,5175113,16,0.297983,how are some sharks warm blooded
207786,6031630,6031630,17,0.113093,how are some sharks warm blooded
207786,7599318,7599318,18,0.11104,how are some sharks warm blooded
207786,6060398,6060398,19,0.0874373,how are some sharks warm blooded
207786,2998723,2998723,20,0.0146626,how are some sharks warm blooded
207786,5388266,5388266,21,0.00382276,how are some sharks warm blooded
207786,8185061,8185061,22,0.00220812,how are some sharks warm blooded
207786,8185063,8185063,23,0.000988522,how are some sharks warm blooded
207786,4660028,4660028,24,0.000759291,how are some sharks warm blooded
207786,5365946,5365946,25,0.000613882,how are some sharks warm blooded
207786,8265334,8265334,26,0.000584188,how are some sharks warm blooded
207786,3352521,3352521,27,0.000523147,how are some sharks warm blooded
207786,5175108,5175108,28,0.000464749,how are some sharks warm blooded
207786,3103885,3103885,29,0.000378157,how are some sharks warm blooded
207786,1864974,1864974,30,0.000360464,how are some sharks warm blooded
207786,7229816,7229816,31,0.00029324,how are some sharks warm blooded
207786,3931757,3931757,32,0.000207227,how are some sharks warm blooded
207786,5624831,5624831,33,0.000191401,how are some sharks warm blooded
207786,1392579,1392579,34,0.000149131,how are some sharks warm blooded
207786,8622992,8622992,35,0.000141278,how are some sharks warm blooded
207786,1432530,1432530,36,0.000107298,how are some sharks warm blooded
207786,3522821,3522821,37,0.0001059,how are some sharks warm blooded
207786,4660027,4660027,38,9.37815e-05,how are some sharks warm blooded
207786,6309223,6309223,39,9.1995e-05,how are some sharks warm blooded
207786,7741631,7741631,40,8.91661e-05,how are some sharks warm blooded
207786,6226369,6226369,41,8.89535e-05,how are some sharks warm blooded
207786,1085404,1085404,42,8.04994e-05,how are some sharks warm blooded
207786,4257473,4257473,43,6.06061e-05,how are some sharks warm blooded
207786,7229822,7229822,44,6.04955e-05,how are some sharks warm blooded
207786,6736451,6736451,45,5.90111e-05,how are some sharks warm blooded
207786,6133373,6133373,46,5.39395e-05,how are some sharks warm blooded
207786,6547477,6547477,47,5.04846e-05,how are some sharks warm blooded
207786,1081015,1081015,48,4.49507e-05,how are some sharks warm blooded
207786,4672265,4672265,49,4.09685e-05,how are some sharks warm blooded
207786,197297,197297,50,3.93821e-05,how are some sharks warm blooded
207786,1085406,1085406,51,3.85412e-05,how are some sharks warm blooded
207786,5170143,5170143,52,3.78884e-05,how are some sharks warm blooded
207786,5114969,5114969,53,3.52396e-05,how are some sharks warm blooded
207786,3931763,3931763,54,3.50455e-05,how are some sharks warm blooded
207786,7780967,7780967,55,3.45485e-05,how are some sharks warm blooded
207786,4660025,4660025,56,3.29663e-05,how are some sharks warm blooded
207786,1081014,1081014,57,3.27309e-05,how are some sharks warm blooded
207786,8049019,8049019,58,3.212e-05,how are some sharks warm blooded
207786,706234,706234,59,2.89829e-05,how are some sharks warm blooded
207786,8622993,8622993,60,2.89586e-05,how are some sharks warm blooded
207786,3000014,3000014,61,2.87548e-05,how are some sharks warm blooded
207786,6309220,6309220,62,2.69605e-05,how are some sharks warm blooded
207786,3686863,3686863,63,2.58854e-05,how are some sharks warm blooded
207786,2288092,2288092,64,2.5823e-05,how are some sharks warm blooded
207786,6226371,6226371,65,2.03227e-05,how are some sharks warm blooded
207786,6584630,6584630,66,2.00615e-05,how are some sharks warm blooded
207786,8622996,8622996,67,1.95087e-05,how are some sharks warm blooded
207786,2322024,2322024,68,1.86834e-05,how are some sharks warm blooded
207786,3522830,3522830,69,1.70097e-05,how are some sharks warm blooded
207786,8622991,8622991,70,1.69668e-05,how are some sharks warm blooded
207786,13254,13254,71,1.6272e-05,how are some sharks warm blooded
207786,6226372,6226372,72,1.58019e-05,how are some sharks warm blooded
207786,7869794,7869794,73,1.54947e-05,how are some sharks warm blooded
207786,6563690,6563690,74,1.42633e-05,how are some sharks warm blooded
207786,1117972,1117972,75,1.21046e-05,how are some sharks warm blooded
207786,5388259,5388259,76,9.2938e-06,how are some sharks warm blooded
207786,6226377,6226377,77,8.63778e-06,how are some sharks warm blooded
207786,13258,13258,78,8.30778e-06,how are some sharks warm blooded
207786,5990374,5990374,79,8.30184e-06,how are some sharks warm blooded
207786,5420873,5420873,80,8.13846e-06,how are some sharks warm blooded
207786,673361,673361,81,7.71953e-06,how are some sharks warm blooded
207786,6133376,6133376,82,6.74661e-06,how are some sharks warm blooded
207786,1085402,1085402,83,6.60928e-06,how are some sharks warm blooded
207786,7869793,7869793,84,6.59674e-06,how are some sharks warm blooded
207786,13262,13262,85,6.11186e-06,how are some sharks warm blooded
207786,7622404,7622404,86,5.54632e-06,how are some sharks warm blooded
207786,4660023,4660023,87,5.42046e-06,how are some sharks warm blooded
207786,2397607,2397607,88,5.08438e-06,how are some sharks warm blooded
207786,5624832,5624832,89,5.08256e-06,how are some sharks warm blooded
207786,2288091,2288091,90,5.01279e-06,how are some sharks warm blooded
207786,6309217,6309217,91,4.96069e-06,how are some sharks warm blooded
207786,5804666,5804666,92,4.42601e-06,how are some sharks warm blooded
207786,3506136,3506136,93,4.40321e-06,how are some sharks warm blooded
207786,4580648,4580648,94,4.37589e-06,how are some sharks warm blooded
207786,2288087,2288087,95,4.18701e-06,how are some sharks warm blooded
207786,280082,280082,96,3.96387e-06,how are some sharks warm blooded
207786,4416681,4416681,97,3.93177e-06,how are some sharks warm blooded
207786,4993315,4993315,98,3.7662e-06,how are some sharks warm blooded
207786,5624830,5624830,99,3.21048e-06,how are some sharks warm blooded
207786,3000011,3000011,100,2.91587e-06,how are some sharks warm blooded
264014,4834547,4834547,1,0.994851,how long is life cycle of flea
264014,6641238,6641238,2,0.993674,how long is life cycle of flea
264014,447992,447992,3,0.992375,how long is life cycle of flea
264014,6105572,6105572,4,0.991626,how long is life cycle of flea
264014,1804644,1804644,5,0.991552,how long is life cycle of flea
264014,7326934,7326934,6,0.991379,how long is life cycle of flea
264014,5328095,5328095,7,0.991261,how long is life cycle of flea
264014,96851,96851,8,0.990297,how long is life cycle of flea
264014,5950719,5950719,9,0.990042,how long is life cycle of flea
264014,3338825,3338825,10,0.989361,how long is life cycle of flea
264014,5950722,5950722,11,0.988052,how long is life cycle of flea
264014,3338827,3338827,12,0.98706,how long is life cycle of flea
264014,5950726,5950726,13,0.982237,how long is life cycle of flea
264014,4647186,4647186,14,0.978661,how long is life cycle of flea
264014,5849270,5849270,15,0.978544,how long is life cycle of flea
264014,96855,96855,16,0.976738,how long is life cycle of flea
264014,96857,96857,17,0.97065,how long is life cycle of flea
264014,6105566,6105566,18,0.965428,how long is life cycle of flea
264014,2474341,2474341,19,0.965127,how long is life cycle of flea
264014,528379,528379,20,0.965085,how long is life cycle of flea
264014,1610706,1610706,21,0.963923,how long is life cycle of flea
264014,3577342,3577342,22,0.958711,how long is life cycle of flea
264014,684618,684618,23,0.958681,how long is life cycle of flea
264014,2420367,2420367,24,0.956759,how long is life cycle of flea
264014,96852,96852,25,0.952906,how long is life cycle of flea
264014,1610711,1610711,26,0.949305,how long is life cycle of flea
264014,5635521,5635521,27,0.947352,how long is life cycle of flea
264014,2223171,2223171,28,0.940554,how long is life cycle of flea
264014,5611210,5611210,29,0.93091,how long is life cycle of flea
264014,5950725,5950725,30,0.922391,how long is life cycle of flea
264014,5950723,5950723,31,0.91964,how long is life cycle of flea
264014,2498165,2498165,32,0.915892,how long is life cycle of flea
264014,96859,96859,33,0.914299,how long is life cycle of flea
264014,3577344,3577344,34,0.896443,how long is life cycle of flea
264014,6337909,6337909,35,0.892179,how long is life cycle of flea
264014,1610710,1610710,36,0.845266,how long is life cycle of flea
264014,5635519,5635519,37,0.84487,how long is life cycle of flea
264014,5950724,5950724,38,0.828749,how long is life cycle of flea
264014,4834544,4834544,39,0.81673,how long is life cycle of flea
264014,6501719,6501719,40,0.768784,how long is life cycle of flea
264014,2438164,2438164,41,0.749798,how long is life cycle of flea
264014,96856,96856,42,0.744397,how long is life cycle of flea
264014,4834545,4834545,43,0.677489,how long is life cycle of flea
264014,331933,331933,44,0.673971,how long is life cycle of flea
264014,4021598,4021598,45,0.612485,how long is life cycle of flea
264014,935825,935825,46,0.456027,how long is life cycle of flea
264014,96854,96854,47,0.385872,how long is life cycle of flea
264014,5269173,5269173,48,0.108421,how long is life cycle of flea
264014,2572557,2572557,49,0.0722095,how long is life cycle of flea
264014,7196300,7196300,50,0.066031,how long is life cycle of flea
264014,4239616,4239616,51,0.0322276,how long is life cycle of flea
264014,3720137,3720137,52,0.027774,how long is life cycle of flea
264014,6333841,6333841,53,0.0225311,how long is life cycle of flea
264014,2688537,2688537,54,0.0201675,how long is life cycle of flea
264014,3666584,3666584,55,0.00797899,how long is life cycle of flea
264014,3780879,3780879,56,0.00742655,how long is life cycle of flea
264014,8502491,8502491,57,0.00381054,how long is life cycle of flea
264014,7418044,7418044,58,0.00231292,how long is life cycle of flea
264014,5583426,5583426,59,0.00128307,how long is life cycle of flea
264014,8801660,8801660,60,0.00127679,how long is life cycle of flea
264014,5328096,5328096,61,0.000733568,how long is life cycle of flea
264014,3666583,3666583,62,0.000695982,how long is life cycle of flea
264014,1610714,1610714,63,0.000549131,how long is life cycle of flea
264014,3338823,3338823,64,0.000301976,how long is life cycle of flea
264014,1610712,1610712,65,0.000203898,how long is life cycle of flea
264014,1610708,1610708,66,0.000151351,how long is life cycle of flea
264014,1610709,1610709,67,0.000120703,how long is life cycle of flea
264014,3683674,3683674,68,0.000109451,how long is life cycle of flea
264014,8193533,8193533,69,9.28901e-05,how long is life cycle of flea
264014,3418861,3418861,70,8.82123e-05,how long is life cycle of flea
264014,5587285,5587285,71,4.14904e-05,how long is life cycle of flea
264014,2718300,2718300,72,2.28508e-05,how long is life cycle of flea
264014,1163962,1163962,73,2.09278e-05,how long is life cycle of flea
264014,3764482,3764482,74,1.43637e-05,how long is life cycle of flea
264014,1610713,1610713,75,1.15447e-05,how long is life cycle of flea
264014,3585842,3585842,76,1.14004e-05,how long is life cycle of flea
264014,3201487,3201487,77,1.11446e-05,how long is life cycle of flea
264014,8531391,8531391,78,1.09524e-05,how long is life cycle of flea
264014,4615176,4615176,79,9.90253e-06,how long is life cycle of flea
264014,7317297,7317297,80,9.54809e-06,how long is life cycle of flea
264014,1313260,1313260,81,8.63138e-06,how long is life cycle of flea
264014,5104401,5104401,82,8.30905e-06,how long is life cycle of flea
264014,3844364,3844364,83,8.19624e-06,how long is life cycle of flea
264014,8531389,8531389,84,8.1417e-06,how long is life cycle of flea
264014,3120993,3120993,85,7.64682e-06,how long is life cycle of flea
264014,7479686,7479686,86,7.47466e-06,how long is life cycle of flea
264014,2991665,2991665,87,6.95184e-06,how long is life cycle of flea
264014,5896177,5896177,88,6.49514e-06,how long is life cycle of flea
264014,3215992,3215992,89,6.31963e-06,how long is life cycle of flea
264014,340490,340490,90,5.65832e-06,how long is life cycle of flea
264014,8008355,8008355,91,5.4805e-06,how long is life cycle of flea
264014,340485,340485,92,5.20757e-06,how long is life cycle of flea
264014,421719,421719,93,4.42654e-06,how long is life cycle of flea
264014,5063302,5063302,94,3.98919e-06,how long is life cycle of flea
264014,8623794,8623794,95,3.34538e-06,how long is life cycle of flea
264014,5063309,5063309,96,3.26802e-06,how long is life cycle of flea
264014,5386309,5386309,97,3.07935e-06,how long is life cycle of flea
264014,4125994,4125994,98,2.20655e-06,how long is life cycle of flea
264014,4125993,4125993,99,2.19635e-06,how long is life cycle of flea
264014,188712,188712,100,1.26104e-06,how long is life cycle of flea
359349,3223833,3223833,1,0.996188,how to find the midsegment of a trapezoid
359349,2826510,2826510,2,0.996085,how to find the midsegment of a trapezoid
359349,4020470,4020470,3,0.995157,how to find the midsegment of a trapezoid
359349,3900185,3900185,4,0.995068,how to find the midsegment of a trapezoid
359349,68649,68649,5,0.993625,how to find the midsegment of a trapezoid
359349,576628,576628,6,0.993432,how to find the midsegment of a trapezoid
359349,5615181,5615181,7,0.992739,how to find the midsegment of a trapezoid
359349,68648,68648,8,0.988127,how to find the midsegment of a trapezoid
359349,68647,68647,9,0.98783,how to find the midsegment of a trapezoid
359349,943229,943229,10,0.987449,how to find the midsegment of a trapezoid
359349,3193824,3193824,11,0.984881,how to find the midsegment of a trapezoid
359349,68653,68653,12,0.974454,how to find the midsegment of a trapezoid
359349,576629,576629,13,0.970095,how to find the midsegment of a trapezoid
359349,1830517,1830517,14,0.961181,how to find the midsegment of a trapezoid
359349,2293820,2293820,15,0.956455,how to find the midsegment of a trapezoid
359349,3223831,3223831,16,0.955824,how to find the midsegment of a trapezoid
359349,6108721,6108721,17,0.94526,how to find the midsegment of a trapezoid
359349,457673,457673,18,0.901474,how to find the midsegment of a trapezoid
359349,5773713,5773713,19,0.891516,how to find the midsegment of a trapezoid
359349,5345720,5345720,20,0.880129,how to find the midsegment of a trapezoid
359349,15808,15808,21,0.86829,how to find the midsegment of a trapezoid
359349,5219976,5219976,22,0.827533,how to find the midsegment of a trapezoid
359349,15804,15804,23,0.820559,how to find the midsegment of a trapezoid
359349,576627,576627,24,0.819096,how to find the midsegment of a trapezoid
359349,1622452,1622452,25,0.818777,how to find the midsegment of a trapezoid
359349,6113313,6113313,26,0.813432,how to find the midsegment of a trapezoid
359349,15803,15803,27,0.811419,how to find the midsegment of a trapezoid
359349,6440028,6440028,28,0.80937,how to find the midsegment of a trapezoid
359349,15802,15802,29,0.809004,how to find the midsegment of a trapezoid
359349,15800,15800,30,0.777427,how to find the midsegment of a trapezoid
359349,5773719,5773719,31,0.75764,how to find the midsegment of a trapezoid
359349,4087265,4087265,32,0.744237,how to find the midsegment of a trapezoid
359349,4474866,4474866,33,0.738693,how to find the midsegment of a trapezoid
359349,68650,68650,34,0.729178,how to find the midsegment of a trapezoid
359349,4344099,4344099,35,0.716114,how to find the midsegment of a trapezoid
359349,7857634,7857634,36,0.712803,how to find the midsegment of a trapezoid
359349,5773718,5773718,37,0.689328,how to find the midsegment of a trapezoid
359349,4344100,4344100,38,0.655396,how to find the midsegment of a trapezoid
359349,5219970,5219970,39,0.589684,how to find the midsegment of a trapezoid
359349,4881617,4881617,40,0.570421,how to find the midsegment of a trapezoid
359349,576632,576632,41,0.564754,how to find the midsegment of a trapezoid
359349,4020471,4020471,42,0.465836,how to find the midsegment of a trapezoid
359349,15799,15799,43,0.454552,how to find the midsegment of a trapezoid
359349,5773714,5773714,44,0.450973,how to find the midsegment of a trapezoid
359349,576635,576635,45,0.440387,how to find the midsegment of a trapezoid
359349,5773715,5773715,46,0.372162,how to find the midsegment of a trapezoid
359349,5219971,5219971,47,0.325231,how to find the midsegment of a trapezoid
359349,15801,15801,48,0.315589,how to find the midsegment of a trapezoid
359349,5773717,5773717,49,0.284061,how to find the midsegment of a trapezoid
359349,15805,15805,50,0.276331,how to find the midsegment of a trapezoid
359349,15807,15807,51,0.243993,how to find the midsegment of a trapezoid
359349,3215625,3215625,52,0.203598,how to find the midsegment of a trapezoid
359349,15806,15806,53,0.199539,how to find the midsegment of a trapezoid
359349,5151802,5151802,54,0.196625,how to find the midsegment of a trapezoid
359349,3176548,3176548,55,0.171219,how to find the midsegment of a trapezoid
359349,8748954,8748954,56,0.158848,how to find the midsegment of a trapezoid
359349,7277971,7277971,57,0.0950195,how to find the midsegment of a trapezoid
359349,4474872,4474872,58,0.0844102,how to find the midsegment of a trapezoid
359349,5806106,5806106,59,0.0834338,how to find the midsegment of a trapezoid
359349,4013725,4013725,60,0.0287862,how to find the midsegment of a trapezoid
359349,3176542,3176542,61,0.0275689,how to find the midsegment of a trapezoid
359349,7857632,7857632,62,0.0267139,how to find the midsegment of a trapezoid
359349,2826513,2826513,63,0.0254665,how to find the midsegment of a trapezoid
359349,5615187,5615187,64,0.0195809,how to find the midsegment of a trapezoid
359349,7857631,7857631,65,0.0188345,how to find the midsegment of a trapezoid
359349,3176541,3176541,66,0.0139338,how to find the midsegment of a trapezoid
359349,943235,943235,67,0.0115694,how to find the midsegment of a trapezoid
359349,6440030,6440030,68,0.0069493,how to find the midsegment of a trapezoid
359349,2259899,2259899,69,0.00566033,how to find the midsegment of a trapezoid
359349,4013719,4013719,70,0.00527147,how to find the midsegment of a trapezoid
359349,4344098,4344098,71,0.0043596,how to find the midsegment of a trapezoid
359349,1830509,1830509,72,0.00311803,how to find the midsegment of a trapezoid
359349,7857629,7857629,73,0.00301505,how to find the midsegment of a trapezoid
359349,2229869,2229869,74,0.00170611,how to find the midsegment of a trapezoid
359349,4020472,4020472,75,0.00118375,how to find the midsegment of a trapezoid
359349,4020478,4020478,76,0.00109965,how to find the midsegment of a trapezoid
359349,4551557,4551557,77,0.000962031,how to find the midsegment of a trapezoid
359349,4020479,4020479,78,0.000895498,how to find the midsegment of a trapezoid
359349,4020476,4020476,79,0.000807128,how to find the midsegment of a trapezoid
359349,4013720,4013720,80,0.000732775,how to find the midsegment of a trapezoid
359349,1935183,1935183,81,0.000636668,how to find the midsegment of a trapezoid
359349,4013723,4013723,82,0.000511797,how to find the midsegment of a trapezoid
359349,6834174,6834174,83,0.000398539,how to find the midsegment of a trapezoid
359349,8058869,8058869,84,0.000389227,how to find the midsegment of a trapezoid
359349,6834178,6834178,85,0.000345297,how to find the midsegment of a trapezoid
359349,4551556,4551556,86,0.000328892,how to find the midsegment of a trapezoid
359349,3176543,3176543,87,0.000303918,how to find the midsegment of a trapezoid
359349,2229870,2229870,88,0.000259467,how to find the midsegment of a trapezoid
359349,7062670,7062670,89,0.000153868,how to find the midsegment of a trapezoid
359349,3215627,3215627,90,0.000134395,how to find the midsegment of a trapezoid
359349,6834180,6834180,91,0.000132824,how to find the midsegment of a trapezoid
359349,8058875,8058875,92,8.07153e-05,how to find the midsegment of a trapezoid
359349,2964479,2964479,93,6.76058e-05,how to find the midsegment of a trapezoid
359349,4463574,4463574,94,4.17096e-05,how to find the midsegment of a trapezoid
359349,8058870,8058870,95,4.13472e-05,how to find the midsegment of a trapezoid
359349,2293821,2293821,96,3.87162e-05,how to find the midsegment of a trapezoid
359349,3900183,3900183,97,3.6116e-05,how to find the midsegment of a trapezoid
359349,4013724,4013724,98,2.74396e-05,how to find the midsegment of a trapezoid
359349,4087268,4087268,99,2.73558e-05,how to find the midsegment of a trapezoid
359349,1979830,1979830,100,1.09013e-05,how to find the midsegment of a trapezoid
405717,8433854,8433854,1,0.997819,is cdg airport in main paris
405717,7728831,7728831,2,0.991801,is cdg airport in main paris
405717,2702419,2702419,3,0.991029,is cdg airport in main paris
405717,4704975,4704975,4,0.990367,is cdg airport in main paris
405717,5079482,5079482,5,0.989906,is cdg airport in main paris
405717,3033900,3033900,6,0.98958,is cdg airport in main paris
405717,7170626,7170626,7,0.985908,is cdg airport in main paris
405717,1849743,1849743,8,0.979374,is cdg airport in main paris
405717,8156519,8156519,9,0.978973,is cdg airport in main paris
405717,7288996,7288996,10,0.978869,is cdg airport in main paris
405717,7896211,7896211,11,0.977339,is cdg airport in main paris
405717,2642838,2642838,12,0.975258,is cdg airport in main paris
405717,7170630,7170630,13,0.975137,is cdg airport in main paris
405717,4704973,4704973,14,0.969722,is cdg airport in main paris
405717,2702423,2702423,15,0.969385,is cdg airport in main paris
